LFS_NR,AF_DATUM,ARTIKEL_NR,MANDANT,KUNDE,KUNDEN_NR,STANDORT,STANDORT_NR,HERKUNFT,HERKUNFT_NR,Monat,AF_STATUS,GT_BEZEICHNUNG,LPOS_BEZEICHNUNG,LPOS_MENGE,LPOS_ME,ZIEL_KURZ,LIEFERANT,LIEFERANTEN_NR,BEFOERDERER,LST_ART,ZU_AB,FAHRZEUGKNZ
5355854,30.07.2025 00:00:00,70M1210,02,Autoverwertung Neumann GmbH & Co. KG,102184,Neumann,55589,Heilbronn Austraße,358,Juli,erledigt,Output Schwaigern Schmelzeisen,Schmelzeisen,"5,8500",to,Neumann,,,KURZ Recycling,Verwertung,Herkunft/Ziel,HN KR 210
5343412,01.08.2025 00:00:00,30H4040,02,ENBW Biomasse GmbH,103955,ENBW,60566,Heilbronn Austraße,358,Aug.,zugeordnet,Output Heilbronn Holz AIV zu FUG Ulm,Holz AIV,"0,0000",to,FUG Ulm,ENBW Biomasse GmbH,10240,,Verwertung,Herkunft/Ziel,
5343413,30.07.2025 00:00:00,30H4040,02,ENBW Biomasse GmbH,103955,ENBW,60566,Heilbronn Austraße,358,Juli,offen,Output Heilbronn Holz AIV zu FUG Ulm,Holz AIV,"0,0000",to,FUG Ulm,ENBW Biomasse GmbH,10240,,,,
5343492,30.07.2025 00:00:00,10S2020,01,KVA Turgi,103984,Turgi,60635,Benningen,2,Juli,erledigt,Output Benningen - Sonstige Abfälle a.d.mech.Behandlung nach Turgi Transport Zollikofer,Sonstige Abfälle,"19,2300",to,Turgi,Gasser AG,,,Verwertung,Herkunft/Ziel,RV ZO 4009
5369148,14.08.2025 00:00:00,11S1020,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,Umladestation Benningen,61170,Umladestation Benningen,61170,Aug.,offen,Reclay,DS 600 LVP (wie gesammelt) Reclay,"0,0000",to,Schwaigern,,,,Verwertung,Herkunft/Ziel,
5369212,12.08.2025 00:00:00,11S1020,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,Umladestation Benningen,61170,Umladestation Benningen,61170,Aug.,offen,Interzero,DS 600 LVP (wie gesammelt) Interzero,"0,0000",to,ALBA Walldürn,,,,Verwertung,Herkunft/Ziel,
5355893,01.08.2025 00:00:00,78E6010,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,Umladestation Benningen,61170,Benningen,2,Aug.,zugeordnet,ABR 40 mit Deckel UM,Gruppe 1 (Wärmeüberträger),"0,0000",to,Riwald Electronics Eppinge,,,KURZ Entsorgung,Verwertung,Herkunft/Ziel,LB KE 9248
5352063,05.08.2025 00:00:00,78E6010,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,RH Horrheim,59124,Benningen,2,Aug.,offen,ABR 40 mit Deckel UM,Gruppe 1 (Wärmeüberträger),"0,0000",to,Riwald Electronics Eppinge,,,,Verwertung,Herkunft/Ziel,
5344672,31.07.2025 00:00:00,28P1010,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,Umladestation Benningen,61170,Benningen,2,Juli,erledigt,Output Benningen - Bereitstellung Sammelware PPK AVL zu Vanni+Didicher,Sammelware B10 (kommunales Altpapier),"18,1000",to,Vanni + Didicher,,,,Verwertung,Herkunft/Ziel,PF KT 2028
5344675,01.08.2025 00:00:00,21P1025,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,Umladestation Benningen,61170,Benningen,2,Aug.,zugeordnet,Output Benningen - Bereitstellung Sammelware DS 200 PPK AVL zu Noventiz,DS 200 PPK aus Sammelmenge ÖRE Noventiz,"0,0000",to,Noventiz,,,,Verwertung,Herkunft/Ziel,
5346854,31.07.2025 00:00:00,78E6020,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,Umladestation Benningen,61170,Benningen,2,Juli,erledigt,ABR 40 mit Deckel UM,"Gruppe 2 (Bildschirme, Monitore und Geräte, die Bildschirme mit einer Oberfläche von mehr als 100 Quadratzentimeter enthalten)","0,0000",to,CR,,,,Verwertung,Herkunft/Ziel,LB SR 153
5348488,31.07.2025 00:00:00,11S1020,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,Umladestation Benningen,61170,Umladestation Benningen,61170,Juli,rückgemeldet,DSD,DS 600 LVP (wie gesammelt) DSD,"11,0300",to,Schwaigern,,,KURZ Entsorgung,Verwertung,Herkunft/Ziel,LB KE 9664
5348532,30.07.2025 00:00:00,11S1020,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,Umladestation Benningen,61170,Umladestation Benningen,61170,Juli,zugeordnet,Interzero,DS 600 LVP (wie gesammelt) Interzero,"0,0000",to,ALBA Walldürn,,,,Verwertung,Herkunft/Ziel,
5356297,04.08.2025 00:00:00,11S1020,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,Umladestation Benningen,61170,Umladestation Benningen,61170,Aug.,zugeordnet,Prezero,DS 600 LVP (wie gesammelt) Prezero,"0,0000",to,PreZero Ölbronn,,,,Verwertung,Herkunft/Ziel,
5356743,05.08.2025 00:00:00,61G1010,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,"Umladestation V+D, Illingen",172791,"Umladestation V+D, Illingen",172791,Aug.,zugeordnet,DS 100 Mischglas Hohlglas BellandVision,DS 100 Mischglas Hohlglas BellandVision,"0,0000",to,Wiegand,,,,Verwertung,Herkunft/Ziel,
5356744,06.08.2025 00:00:00,61G1010,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,"Umladestation V+D, Illingen",172791,"Umladestation V+D, Illingen",172791,Aug.,zugeordnet,Mischglas (DS 100) DSD,Mischglas (DS 100) DSD,"0,0000",to,EURA,,,,Verwertung,Herkunft/Ziel,
5347802,30.07.2025 00:00:00,61G1010,01,"Abfallverwertungsgesellschaft
des Landkreises Ludwigsburg mbH",103614,Umladestation Benningen,61170,Benningen,2,Juli,zugeordnet,DS 100 Mischglas Hohlglas Zentek,DS 100 Mischglas Hohlglas Zentek,"0,0000",to,Schirmbeck Mehlingen,,,,Verwertung,Herkunft/Ziel,
5369346,05.08.2025 00:00:00,18S1010,02,TPLUS GmbH,103625,TPLUS,59194,Heilbronn Austraße,358,Aug.,zugeordnet,Output Heilbronn - Landkreis Heilbronn zu MHKW Pirmasens,Hausmüll (Restmüll kommunal) Landkreis Heilbronn,"0,0000",to,MHKW Pirmasens,TPLUS,8454,,Beseitigung,Herkunft/Ziel,Thum
5369411,06.08.2025 00:00:00,18S1010,02,TPLUS GmbH,103625,TPLUS,59194,Heilbronn Austraße,358,Aug.,offen,Output Heilbronn - Landkreis Heilbronn zu MVA Mannheim,Hausmüll (Restmüll kommunal) Landkreis Heilbronn,"0,0000",to,MVA Mannheim,,,,,,
5369412,07.08.2025 00:00:00,18S1010,02,TPLUS GmbH,103625,TPLUS,59194,Heilbronn Austraße,358,Aug.,offen,Output Heilbronn - Landkreis Heilbronn zu MVA Mannheim,Hausmüll (Restmüll kommunal) Landkreis Heilbronn,"0,0000",to,MVA Mannheim,,,,,,
5369608,07.08.2025 00:00:00,18S1010,02,TPLUS GmbH,103625,TPLUS,59194,Heilbronn Austraße,358,Aug.,zugeordnet,Output Heilbronn - Landkreis Heilbronn zu MVA Mannheim,Hausmüll (Restmüll kommunal) Landkreis Heilbronn,"0,0000",to,MVA Mannheim,,,,Beseitigung,Herkunft/Ziel,Thum
5347017,01.08.2025 00:00:00,18S1010,02,TPLUS GmbH,103625,TPLUS,59194,Heilbronn Austraße,358,Aug.,zugeordnet,Output Heilbronn - Landkreis Heilbronn zu MHKW Pirmasens,Hausmüll (Restmüll kommunal) Landkreis Heilbronn,"0,0000",to,MHKW Pirmasens,TPLUS,8454,,Beseitigung,Herkunft/Ziel,Rhenus
5347026,30.07.2025 00:00:00,18S1010,02,TPLUS GmbH,103625,TPLUS,59194,Heilbronn Austraße,358,Juli,erledigt,Output Heilbronn - Landkreis Heilbronn zu MHKW Pirmasens,Hausmüll (Restmüll kommunal) Landkreis Heilbronn,"23,1200",to,MHKW Pirmasens,TPLUS,8454,,Beseitigung,Herkunft/Ziel,LB PT 6677
5347030,30.07.2025 00:00:00,18S1010,02,TPLUS GmbH,103625,TPLUS,59194,Heilbronn Austraße,358,Juli,erledigt,Output Heilbronn - Landkreis Heilbronn zu MHKW Pirmasens,Hausmüll (Restmüll kommunal) Landkreis Heilbronn,"23,1500",to,MHKW Pirmasens,TPLUS,8454,,Beseitigung,Herkunft/Ziel,PF H 6521
5349389,31.07.2025 00:00:00,18S1010,02,TPLUS GmbH,103625,TPLUS,59194,Heilbronn Austraße,358,Juli,erledigt,Output Heilbronn - Landkreis Heilbronn zu MVA Mannheim,Hausmüll (Restmüll kommunal) Landkreis Heilbronn,"23,8800",to,MVA Mannheim,,,,Beseitigung,Herkunft/Ziel,LB PT 7077
5349386,30.07.2025 00:00:00,18S1010,02,TPLUS GmbH,103625,TPLUS,59194,Heilbronn Austraße,358,Juli,erledigt,Output Heilbronn - Landkreis Heilbronn zu MVA Mannheim,Hausmüll (Restmüll kommunal) Landkreis Heilbronn,"24,1100",to,MVA Mannheim,,,,Beseitigung,Herkunft/Ziel,LB PT 7137
5369350,04.08.2025 00:00:00,90B0000,03,TPLUS GmbH,103625,MVA,102507,Benningen HAPART,3,Aug.,zugeordnet,B-Abfälle,B-Abfälle,"0,0000",to,MVA Stuttgart,TPLUS,8454,,Verwertung,Herkunft/Ziel,
5344583,01.08.2025 00:00:00,18S1010,01,TPLUS GmbH,103625,TPLUS,59194,Benningen,2,Aug.,in_Bearbeitung,Output Benningen - Restmüll MVA Mannheim,Restmüll,"0,0000",to,MVA Mannheim,,,KURZ Entsorgung,Beseitigung,Herkunft/Ziel,LB KE 9654
5344582,31.07.2025 00:00:00,18S1010,01,TPLUS GmbH,103625,TPLUS,59194,Benningen,2,Juli,rückgemeldet,Output Benningen - Restmüll MVA Mannheim,Restmüll,"24,4300",to,MVA Mannheim,,,KURZ Entsorgung,Beseitigung,Herkunft/Ziel,LB KE 9654
5344592,31.07.2025 00:00:00,18S1010,01,TPLUS GmbH,103625,TPLUS,59194,Benningen,2,Juli,erledigt,Output Benningen - Restmüll MVA Mannheim,Restmüll,"24,1700",to,MVA Mannheim,,,,Beseitigung,Herkunft/Ziel,AA BR 228
5346960,02.08.2025 00:00:00,18S1010,01,TPLUS GmbH,103625,TPLUS,59194,Benningen,2,Aug.,offen,Output Benningen - Restmüll MVA Mannheim,Restmüll,"0,0000",to,MVA Mannheim,,,,,,
5369581,09.08.2025 00:00:00,18S1010,01,TPLUS GmbH,103625,TPLUS,59194,Benningen,2,Aug.,zugeordnet,Output Benningen - Restmüll MVA Mannheim,Restmüll,"0,0000",to,MVA Mannheim,,,,Beseitigung,Herkunft/Ziel,OFFEN
5356913,05.08.2025 00:00:00,30H3040,02,INAST Abfallbeseitigungs GmbH,103641,INAST,59236,Öhringen,295,Aug.,zugeordnet,Output Öhringen - Holz AII-AIII zum BKO Buchen,Holz AII - AIII Vorbruch,"0,0000",to,BKO Buchen,INAST,8162,,Verwertung,Herkunft/Ziel,
5356704,08.08.2025 00:00:00,20P1031,01,Nordwestdeutsche Papierrohstoff GmbH & Co. KG,103661,Nordwestdeutsche,59281,Benningen,2,Aug.,zugeordnet,Output Benningen - Kartonage B19 Vertragsmenge zu NWD,Kartonagen B19 (1.04.00 Ausgang),"0,0000",to,Nordwestdeutsche,Nordwestdeutsche,9463,,Verwertung,Herkunft/Ziel,
5347005,31.07.2025 00:00:00,10S2020,01,"GOA Gesellschaft im Ostalbkreis
für Abfallbewirtschaftung mbH",103679,Goa,59323,Benningen,2,Juli,rückgemeldet,Output Benningen - Sonstige Abfälle a.d.mech.Behandlung,Sonstige Abfälle a.d.mech.Behandlung,"15,5800",to,Ellert GAA,Goa,10628,KURZ Entsorgung,Verwertung,Herkunft/Ziel,SHA RR 351
5347383,31.07.2025 00:00:00,30H1070,02,Rheinspan GmbH & Co. KG,103684,Rheinspan,59334,Schwaigern,4,Juli,erledigt,Output Schwaigern - Hackschnitzel QUALITÄT 1 zu Rheinspan,Holz AI Hackschnitzel Qualität 1,"16,5800",to,Rheinspan,Rheinspan,,,Verwertung,Herkunft/Ziel,KA LS 4236
5359540,05.08.2025 00:00:00,30H1070,02,Rheinspan GmbH & Co. KG,103684,Rheinspan,59334,Schwaigern,4,Aug.,zugeordnet,Output Schwaigern - Hackschnitzel QUALITÄT 1 zu Rheinspan,Holz AI Hackschnitzel Qualität 1,"0,0000",to,Rheinspan,Rheinspan,,,Verwertung,Herkunft/Ziel,
5368852,06.08.2025 00:00:00,30H1070,02,Rheinspan GmbH & Co. KG,103684,Rheinspan,59334,Schwaigern,4,Aug.,zugeordnet,Output Schwaigern - Hackschnitzel QUALITÄT 1 zu Rheinspan,Holz AI Hackschnitzel Qualität 1,"0,0000",to,Rheinspan,Rheinspan,,,Verwertung,Herkunft/Ziel,
5333991,08.08.2025 00:00:00,11S1051,02,ReCarton GmbH,103699,ReCarton,59367,Schwaigern,4,Aug.,zugeordnet,Output Schwaigern - DS 512 Flüssigkartons ReCarton,DS 512 Flüssigkartons / Getränkekartons,"0,0000",to,ReCarton,ReCarton,,,Verwertung,Herkunft/Ziel,
5333992,15.08.2025 00:00:00,11S1051,02,ReCarton GmbH,103699,ReCarton,59367,Schwaigern,4,Aug.,zugeordnet,Output Schwaigern - DS 512 Flüssigkartons ReCarton,DS 512 Flüssigkartons / Getränkekartons,"0,0000",to,ReCarton,ReCarton,,,Verwertung,Herkunft/Ziel,
5333993,21.08.2025 00:00:00,11S1051,02,ReCarton GmbH,103699,ReCarton,59367,Schwaigern,4,Aug.,zugeordnet,Output Schwaigern - DS 512 Flüssigkartons ReCarton,DS 512 Flüssigkartons / Getränkekartons,"0,0000",to,ReCarton,ReCarton,,,Verwertung,Herkunft/Ziel,
5369040,08.08.2025 00:00:00,10S1030,02,Dettendorfer Wertstoff GmbH & Co. KG,104468,Dettendorfer,61719,Öhringen,295,Aug.,zugeordnet,Output Öhringen - gem. Siedlungsabfälle zur Verwertung zu PreZero Bernburg,gemischte Siedlungsabfälle zur Verwertung,"0,0000",to,PreZero Bernburg,Dettendorfer,8513,,Verwertung,Herkunft/Ziel,
5344777,31.07.2025 00:00:00,90B0000,03,EEW Energy from Waste GmbH,105040,MVA Göppingen,62602,Benningen HAPART,3,Juli,zugeordnet,B-Abfälle,B-Abfälle,"0,0000",to,MVA Göppingen,EEW Göppingen,,HAPART,Verwertung,Herkunft/Ziel,LB HA 9652
5369398,04.08.2025 00:00:00,90B0000,03,EEW Energy from Waste GmbH,105040,MVA Göppingen,62602,Benningen HAPART,3,Aug.,zugeordnet,B-Abfälle,B-Abfälle,"0,0000",to,MVA Göppingen,EEW Göppingen,,HAPART,Verwertung,Herkunft/Ziel,LB HA 9652
5349798,30.07.2025 00:00:00,18S1035,02,RETERRA Erden Süd GmbH,106430,RETERRA,65022,Heilbronn Austraße,358,Juli,erledigt,Output Heilbronn - Biomüll kommunal zu Kompost - und Erdenwerke Haßberge,Biomüll kommunal,"25,4700",to,Kompost Haßberge,,,,Verwertung,Herkunft/Ziel,HAS EI 270
5349801,31.07.2025 00:00:00,18S1035,02,RETERRA Erden Süd GmbH,106430,RETERRA,65022,Heilbronn Austraße,358,Juli,erledigt,Output Heilbronn - Biomüll kommunal zu KGH Obersontheim abgeholt,Biomüll kommunal,"24,9200",to,KGH,,,,Verwertung,Herkunft/Ziel,AN ET 420
5341696,31.07.2025 00:00:00,18S1010,02,Abfallwirtschaft Hohenlohekreis,107743,Hohenlohekreis,67232,Heilbronn Austraße,358,Juli,erledigt,Output Heilbronn - Hohenlohekreis Kontingent EEW,Hausmüll (Restmüll kommunal) Landkreis Hohenlohe,"23,4400",to,MVA Göppingen,,,,Beseitigung,Herkunft/Ziel,MOS G 1858
5355785,08.08.2025 00:00:00,18S1010,02,Abfallwirtschaft Hohenlohekreis,107743,Hohenlohekreis,67232,Heilbronn Austraße,358,Aug.,zugeordnet,Output Heilbronn - Hohenlohekreis Kontingent EEW,Hausmüll (Restmüll kommunal) Landkreis Hohenlohe,"0,0000",to,MVA Göppingen,,,,Beseitigung,Herkunft/Ziel,
5355778,04.08.2025 00:00:00,18S1010,02,Abfallwirtschaft Hohenlohekreis,107743,Hohenlohekreis,67232,Heilbronn Austraße,358,Aug.,zugeordnet,Output Heilbronn - Hohenlohekreis Kontingent EEW,Hausmüll (Restmüll kommunal) Landkreis Hohenlohe,"0,0000",to,MVA Göppingen,,,,Beseitigung,Herkunft/Ziel,
5341278,04.08.2025 00:00:00,11S1020,01,"Landratsamt Schwäbisch Hall
-Amt für Abfallwirtschaft-
",109427,Umladestation Kirchberg,172742,Kirchberg,923,Aug.,zugeordnet,DSD,DS 600 LVP (wie gesammelt) DSD,"0,0000",to,Schwaigern,,,KURZ Entsorgung,Verwertung,Herkunft/Ziel,SHA RR 351
5347073,31.07.2025 00:00:00,10S1030,02,"MVV Umwelt
Ressourcen GmbH",110247,MVV Umwelt,71445,Heilbronn Austraße,358,Juli,rückgemeldet,Output Heilbronn - gem. Siedlungsabfälle zur MVA Mannheim,Abfall zur Verwertung,"22,0900",to,MVA Mannheim,MVV Umwelt Mannheim,9061,KURZ Recycling,Verwertung,Herkunft/Ziel,HN KR 9661
5356732,08.08.2025 00:00:00,51B1021,02,"Paul Kleinknecht GmbH & Co. KG
Schotter- und Splittwerke",111334,Kleinknecht,73219,Schwaigern,4,Aug.,zugeordnet,Output Schwaigern - Bauschutt zu Kleinknecht,Bauschutt,"0,0000",to,Kleinknecht,"Kleinknecht, Paul",9113,,Verwertung,Herkunft/Ziel,
5326955,04.08.2025 00:00:00,20P1030,01,GreenCycle GmbH,113631,GreenCycle,77787,Benningen,2,Aug.,zugeordnet,Output Benningen - Kartonagen B19 Bereitstellung Lidl+Kaufland Menge,Kartonagen B19,"0,0000",to,Greencycle,GreenCycle,113631,,Verwertung,Herkunft/Ziel,
5341410,06.08.2025 00:00:00,20P1030,01,GreenCycle GmbH,113631,GreenCycle,77787,Benningen,2,Aug.,zugeordnet,Output Benningen - Kartonagen B19 Bereitstellung Lidl+Kaufland Menge,Kartonagen B19,"0,0000",to,Greencycle,GreenCycle,113631,,Verwertung,Herkunft/Ziel,
5347502,31.07.2025 00:00:00,40K5013,02,GreenCycle GmbH,113631,GreenCycle,77787,Heilbronn Benzstraße,356,Juli,erledigt,Output Heilbronn - PET-Flaschen von Kaufland Logistiklager Greencycle,"PET-Flaschen, gemischt 70-90/30-10","14,6000",to,Greencycle,GreenCycle,113631,,Verwertung,Herkunft/Ziel,25 BSK 5
5356748,08.08.2025 00:00:00,20P1031,01,Palm Recycling GmbH & Co. KG,117080,Palm,87656,Benningen,2,Aug.,zugeordnet,Output Benningen - Kartonage B19 Vertragsmenge zu Palm,Kartonagen B19 (1.04.00 Ausgang),"0,0000",to,Palm Aalen,Palm Recycling,10098,,Verwertung,Herkunft/Ziel,
5320219,08.08.2025 00:00:00,70M1130,01,Hoffmann Schrotthandel,118111,Hoffmann Schrott,141297,Kirchberg,923,Aug.,zugeordnet,Output Kirchberg Mischschrott,Mischschrott,"0,0000",to,Hoffmann,,,,Verwertung,Herkunft/Ziel,
5320219,08.08.2025 00:00:00,70M1130,01,Hoffmann Schrotthandel,118111,Hoffmann Schrott,141297,Kirchberg,923,Aug.,zugeordnet,Output Kirchberg Mischschrott,Mischschrott,"0,0000",to,Hoffmann,,,,Verwertung,Herkunft/Ziel,
5320221,22.08.2025 00:00:00,70M1130,01,Hoffmann Schrotthandel,118111,Hoffmann Schrott,141297,Kirchberg,923,Aug.,zugeordnet,Output Kirchberg Mischschrott,Mischschrott,"0,0000",to,Hoffmann,,,,Verwertung,Herkunft/Ziel,
5320221,22.08.2025 00:00:00,70M1130,01,Hoffmann Schrotthandel,118111,Hoffmann Schrott,141297,Kirchberg,923,Aug.,zugeordnet,Output Kirchberg Mischschrott,Mischschrott,"0,0000",to,Hoffmann,,,,Verwertung,Herkunft/Ziel,
5331821,07.08.2025 00:00:00,70M1130,02,Hoffmann Schrotthandel,118111,Hoffmann Schrott,141297,Öhringen,295,Aug.,zugeordnet,Output Öhringen Mischschrott,Mischschrott,"0,0000",to,Hoffmann,,,,Verwertung,Herkunft/Ziel,
5331821,07.08.2025 00:00:00,70M1130,02,Hoffmann Schrotthandel,118111,Hoffmann Schrott,141297,Öhringen,295,Aug.,zugeordnet,Output Öhringen Mischschrott,Mischschrott,"0,0000",to,Hoffmann,,,,Verwertung,Herkunft/Ziel,
5331877,06.08.2025 00:00:00,70M1130,02,Hoffmann Schrotthandel,118111,Hoffmann Schrott,141297,Heilbronn Austraße,358,Aug.,zugeordnet,Output Heilbronn - Mischschrott,Mischschrott,"0,0000",to,Hoffmann,,,,Verwertung,Herkunft/Ziel,
5331877,06.08.2025 00:00:00,70M1130,02,Hoffmann Schrotthandel,118111,Hoffmann Schrott,141297,Heilbronn Austraße,358,Aug.,zugeordnet,Output Heilbronn - Mischschrott,Mischschrott,"0,0000",to,Hoffmann,,,,Verwertung,Herkunft/Ziel,
5369068,15.08.2025 00:00:00,70M1510,01,SKB Rohstoff und Recycling GmbH,117619,SKB,88688,Kirchberg,923,Aug.,zugeordnet,Blechabfälle E8,Blechabfälle E8,"0,0000",to,SKB,SKB,,,Verwertung,Herkunft/Ziel,
5356860,04.08.2025 00:00:00,11S1043,02,"Alba Nordbaden GmbH
c/o ALBA Management GmbH",118569,Alba,90389,Schwaigern,4,Aug.,zugeordnet,Output Schwaigern - Ersatzbrennstoffvorprodukt (DS 365) Ballen ALBA KA,DS 365 Ersatzbrennstoffvorprodukt_02,"0,0000",to,Alba Nordbaden KA EBS,ALBA Nordbaden,,,Verwertung,Herkunft/Ziel,
5275334,30.07.2025 00:00:00,90O0000,03,"GSB - Sonderabfall-Entsorgung
Bayern GmbH",119734,GSB Baar-Ebenhausen,92697,Benningen HAPART,3,Juli,erledigt,Output Körper und Organ nur für SNH-BAYDIREK Hapart Direkttransport,Körper und Organabfälle - by-,"0,0010",to,GSB Baar-Ebenhausen,GSB Baar-Ebenhausen,,HAPART,Beseitigung,Herkunft/Ziel,LB HA 9607
5275354,19.09.2025 00:00:00,90O0000,03,"GSB - Sonderabfall-Entsorgung
Bayern GmbH",119734,GSB Baar-Ebenhausen,92697,Benningen HAPART,3,Sept.,zugeordnet,Output Körper und Organ nur für SNH-BAYDIREK Hapart Direkttransport,Körper und Organabfälle - by-,"0,0010",to,GSB Baar-Ebenhausen,GSB Baar-Ebenhausen,,HAPART,Beseitigung,Herkunft/Ziel,LB HA 816
5275339,04.09.2025 00:00:00,90O0000,03,"GSB - Sonderabfall-Entsorgung
Bayern GmbH",119734,GSB Baar-Ebenhausen,92697,Benningen HAPART,3,Sept.,zugeordnet,Output Körper und Organ nur für SNH-BAYDIREK Hapart Direkttransport,Körper und Organabfälle - by-,"0,0010",to,GSB Baar-Ebenhausen,GSB Baar-Ebenhausen,,HAPART,Beseitigung,Herkunft/Ziel,LB HA 912
5275342,25.09.2025 00:00:00,90O0000,03,"GSB - Sonderabfall-Entsorgung
Bayern GmbH",119734,GSB Baar-Ebenhausen,92697,Benningen HAPART,3,Sept.,zugeordnet,Output Körper und Organ nur für SNH-BAYDIREK Hapart Direkttransport,Körper und Organabfälle - by-,"0,0010",to,GSB Baar-Ebenhausen,GSB Baar-Ebenhausen,,HAPART,Beseitigung,Herkunft/Ziel,LB HA 912
5356697,06.08.2025 00:00:00,30H2060,02,BEB Bio Energie Baden GmbH,132722,BEB Bio Energie Baden,116201,Heilbronn Austraße,358,Aug.,zugeordnet,Output Heilbronn Holz AII Hackschnitzel zu BEB Kehl,Holz AII Hackschnitzel,"0,0000",to,BEB Kehl,BEB Kehl,,,Verwertung,Herkunft/Ziel,
5356699,08.08.2025 00:00:00,30H3030,02,BEB Bio Energie Baden GmbH,132722,BEB Bio Energie Baden,116201,Heilbronn Austraße,358,Aug.,zugeordnet,Output Heilbronn Holz AIII Hackschnitzel zu BEB Kehl,Holz AIII Hackschnitzel,"0,0000",to,BEB Kehl,BEB Kehl,,,Verwertung,Herkunft/Ziel,
5356433,07.08.2025 00:00:00,10S2020,02,"NTG mbH
Entsorgung-Transporte-Logistik",120715,NTG,109823,Heilbronn Austraße,358,Aug.,zugeordnet,Output Heilbronn - Sonstige Abfälle a.d.mech.Behandlung nach Helmstedt,Gewerbeabfallgemisch nach §4 Abs.1 GewAbfVO (nicht abschliessend behandeltes Gemisch),"0,0000",to,MVA Helmstedt,NTG,9917,,Verwertung,Herkunft/Ziel,
5356612,06.08.2025 00:00:00,11S1042,02,HavLog Service GmbH & Co. KG,139093,HavLog,157703,Schwaigern,4,Aug.,zugeordnet,Output Schwaigern - Sortierreste lose (DS 831) nach Darmstadt,DS 831 LVP Sortierreste lose,"0,0000",to,MHKW Darmstadt,HavLog,,,Verwertung,Herkunft/Ziel,
5356616,05.08.2025 00:00:00,18S1020,02,HavLog Service GmbH & Co. KG,139093,HavLog,157703,Heilbronn Austraße,358,Aug.,zugeordnet,Output Heilbronn - Sperrmüll LK HOH zu Meinhardt Mainz,Sperrmüll kommunal,"0,0000",to,Meinhardt Mainz,HavLog,,,Verwertung,Herkunft/Ziel,
5356710,05.08.2025 00:00:00,10S1040,01,Zeller Recycling GmbH,130725,Zeller,112024,Kirchberg,923,Aug.,zugeordnet,Output Kirchberg - gemischte Siedlungsabfälle zur Sortierung nach Mutterstadt,gemischte Siedlungsabfälle,"0,0000",to,Zeller Mutterstadt,Zeller Recycling,10384,,Verwertung,Herkunft/Ziel,
5346979,30.07.2025 00:00:00,10S1040,02,Zeller Recycling GmbH,130725,Zeller,112024,Schwaigern,4,Juli,erledigt,Output Schwaigern - gemischte Siedlungsabfälle zur Sortierung nach Mutterstadt,gemischte Siedlungsabfälle zur Sortierung,"16,9800",to,Zeller Mutterstadt,Zeller Recycling,10384,,Verwertung,Herkunft/Ziel,RP Z 3313
5288148,01.08.2025 00:00:00,41K9014,02,ELM Recycling GmbH & Co. KG,130087,ELM,110700,Schwaigern,4,Aug.,erledigt,Output Schwaigern - DS 351-1 Formstabile Kunststoffe zu Steinbeis Völkermarkt,DS 351-1 Formstabile Kunststoffe,"20,6800",to,Steinbeis Völkermarkt,ELM,11174,,Verwertung,Herkunft/Ziel,FZ 9741 U
5332946,13.08.2025 00:00:00,41K9014,02,ELM Recycling GmbH & Co. KG,130087,ELM,110700,Schwaigern,4,Aug.,zugeordnet,Output Schwaigern - DS 351-1 Formstabile Kunststoffe zu Steinbeis Völkermarkt,DS 351-1 Formstabile Kunststoffe,"0,0000",to,Steinbeis Völkermarkt,ELM,11174,,Verwertung,Herkunft/Ziel,
5332947,20.08.2025 00:00:00,41K9014,02,ELM Recycling GmbH & Co. KG,130087,ELM,110700,Schwaigern,4,Aug.,zugeordnet,Output Schwaigern - DS 351-1 Formstabile Kunststoffe zu Steinbeis Völkermarkt,DS 351-1 Formstabile Kunststoffe,"0,0000",to,Steinbeis Völkermarkt,ELM,11174,,Verwertung,Herkunft/Ziel,
5347001,31.07.2025 00:00:00,41K9011,02,ELM Recycling GmbH & Co. KG,130087,ELM,110700,Schwaigern,4,Juli,zugeordnet,Output Schwaigern - DS 352 Mischkunststoff energetisch zu ELM Heidenheim,DS 352 Mischkunststoffe (energetisch),"0,0000",to,ELM Heidenheim,ELM,11174,,Verwertung,Herkunft/Ziel,
